country,quarter,policy_rate_nominal,real_effective_exchange_rate,fx_real_change_qoq,natural_rate_hlw,natural_rate_lm
China,2020Q3,3.85,98.90333333333332,-0.23201075991930997,,
China,2020Q4,3.85,101.06333333333333,2.1839506588925417,,
China,2021Q1,3.85,103.11,2.025132755038106,,
China,2021Q2,3.85,101.79333333333334,-1.2769534154462803,,
China,2021Q3,3.85,102.41333333333334,0.6090772152727686,,
China,2021Q4,3.8333333333333335,104.92666666666668,2.454107538080974,,
China,2022Q1,3.7000000000000006,105.78000000000002,0.8132664082851626,,
China,2022Q2,3.7000000000000006,102.65333333333332,-2.9558202558770064,,
China,2022Q3,3.6666666666666665,102.14333333333333,-0.49681776854135773,,
China,2022Q4,3.65,97.91666666666667,-4.137976046731707,,
China,2023Q1,3.65,97.71,-0.21106382978725025,,
China,2023Q2,3.6166666666666667,93.79333333333334,-4.008460410056958,,
China,2023Q3,3.483333333333333,91.71999999999998,-2.2105337977113004,,
China,2023Q4,3.4500000000000006,92.12666666666667,0.4433783980229755,,
China,2024Q1,3.4500000000000006,92.23,0.11216441131776111,,
China,2024Q2,3.4500000000000006,91.34333333333332,-0.9613647041815998,,
China,2024Q3,3.35,91.35333333333334,0.010947706455510797,,
China,2024Q4,3.1,91.72666666666667,0.40866963438663806,,
China,2025Q1,3.1,91.17,-0.6068754996729431,,
China,2025Q2,3.033333333333333,86.79,-4.804211911813095,,
China,2025Q3,3.0,86.89666666666666,0.12290202404270367,,
China,2025Q4,3.0,88.65666666666668,2.0253941463040714,,
China,2026Q1,3.0,90.055,1.577245554009843,,
Euro Area,1972Q1,,,,3.36178542257805,
Euro Area,1972Q2,,,,2.47265431389024,
Euro Area,1972Q3,,,,2.57543487049093,
Euro Area,1972Q4,,,,2.74355603712566,
Euro Area,1973Q1,,,,3.35504699390295,
Euro Area,1973Q2,,,,3.04514643067035,
Euro Area,1973Q3,,,,3.15122235499967,
Euro Area,1973Q4,,,,3.05812611023153,
Euro Area,1974Q1,,,,3.03658059251809,
Euro Area,1974Q2,,,,2.77792971905943,
Euro Area,1974Q3,,,,2.88419528529495,
Euro Area,1974Q4,,,,2.09434432686101,
Euro Area,1975Q1,,,,1.99376679188259,
Euro Area,1975Q2,,,,2.20196301755257,
Euro Area,1975Q3,,,,2.35131554672236,
Euro Area,1975Q4,,,,2.41802028408109,
Euro Area,1976Q1,,,,2.59723853968766,
Euro Area,1976Q2,,,,2.63495629185393,
Euro Area,1976Q3,,,,2.53836742037359,
Euro Area,1976Q4,,,,2.75568582102936,
Euro Area,1977Q1,,,,2.59263161311734,
Euro Area,1977Q2,,,,2.4632535161324,
Euro Area,1977Q3,,,,2.37194233049136,
Euro Area,1977Q4,,,,2.48901736681873,
Euro Area,1978Q1,,,,2.3933071688405,
Euro Area,1978Q2,,,,2.51072937281585,
Euro Area,1978Q3,,,,2.41557860326743,
Euro Area,1978Q4,,,,2.50537239749163,
Euro Area,1979Q1,,,,2.49392287182378,
Euro Area,1979Q2,,,,2.71009154167079,
Euro Area,1979Q3,,,,2.72942891729359,
Euro Area,1979Q4,,,,2.8448644133453,
Euro Area,1980Q1,,,,3.00445358440908,
Euro Area,1980Q2,,,,2.72446469652337,
Euro Area,1980Q3,,,,2.64678777528045,
Euro Area,1980Q4,,,,2.62542787129659,
Euro Area,1981Q1,,,,2.66656653387065,
Euro Area,1981Q2,,,,2.63168474616219,
Euro Area,1981Q3,,,,2.64191350059859,
Euro Area,1981Q4,,,,2.63290689813478,
Euro Area,1982Q1,,,,2.47188967977361,
Euro Area,1982Q2,,,,2.43722093760052,
Euro Area,1982Q3,,,,2.20165628595977,
Euro Area,1982Q4,,,,2.11486642585777,
Euro Area,1983Q1,,,,2.08417915115241,
Euro Area,1983Q2,,,,2.07118323412939,
Euro Area,1983Q3,,,,2.03522406997563,
Euro Area,1983Q4,,,,2.10581865431453,
Euro Area,1984Q1,,,,2.04044678544937,
Euro Area,1984Q2,,,,1.74577662185983,
Euro Area,1984Q3,,,,1.77101438036212,
Euro Area,1984Q4,,,,1.76112467287693,
Euro Area,1985Q1,,,,1.74248142231804,
Euro Area,1985Q2,,,,1.82606280663369,
Euro Area,1985Q3,,,,1.57837177364815,
Euro Area,1985Q4,,,,1.57266963379324,
Euro Area,1986Q1,,,,1.22396137418457,
Euro Area,1986Q2,,,,1.37495191725755,
Euro Area,1986Q3,,,,1.29831662027622,
Euro Area,1986Q4,,,,1.21022379768659,
Euro Area,1987Q1,,,,1.17294813159657,
Euro Area,1987Q2,,,,1.48839348767166,
Euro Area,1987Q3,,,,1.58363377946939,
Euro Area,1987Q4,,,,1.66764599303696,
Euro Area,1988Q1,,,,1.60478688497358,
Euro Area,1988Q2,,,,1.66946764399818,
Euro Area,1988Q3,,,,1.8614583768071,
Euro Area,1988Q4,,,,1.95186614472568,
Euro Area,1989Q1,,,,2.08733961381419,
Euro Area,1989Q2,,,,2.2068419678534,
Euro Area,1989Q3,,,,2.15218017237714,
Euro Area,1989Q4,,,,2.30031080812757,
Euro Area,1990Q1,,,,2.49103311733872,
Euro Area,1990Q2,,,,2.4100059688095,
Euro Area,1990Q3,,,,2.45059557758981,
Euro Area,1990Q4,,,,2.55278063497794,
Euro Area,1991Q1,,,,2.60543063760909,
Euro Area,1991Q2,,,,2.65781109638703,
Euro Area,1991Q3,,,,2.71101120358924,
Euro Area,1991Q4,,,,2.75203301514152,
Euro Area,1992Q1,,,,2.91157639327465,
Euro Area,1992Q2,,,,2.5964394583963,
Euro Area,1992Q3,,,,2.39354740396475,
Euro Area,1992Q4,,,,2.34435009208908,
Euro Area,1993Q1,,,,2.32339003516114,
Euro Area,1993Q2,,,,2.29988438798331,
Euro Area,1993Q3,,,,2.35445371521675,
Euro Area,1993Q4,,,,2.29850075037785,
Euro Area,1994Q1,,109.07000000000001,,2.27882706921925,
Euro Area,1994Q2,,111.27666666666666,2.023165551175077,2.30416338021987,
Euro Area,1994Q3,,114.18333333333332,2.612107959140886,2.36626987364738,
Euro Area,1994Q4,,113.41000000000001,-0.6772733907458584,2.36892042075262,
Euro Area,1995Q1,,114.77999999999999,1.2080063486464843,2.32890213461663,
Euro Area,1995Q2,,115.68333333333334,0.7870128361503248,2.34174525180429,
Euro Area,1995Q3,,115.39666666666666,-0.24780291024348866,2.26796278402584,
Euro Area,1995Q4,,116.05333333333333,0.569051676824861,2.16747216022453,
Euro Area,1996Q1,,114.77,-1.1058134191176405,2.14033634312973,
Euro Area,1996Q2,,112.36,-2.0998518776683794,2.2267840522772,
Euro Area,1996Q3,,113.46666666666665,0.9849293936157411,1.9956816073561,
Euro Area,1996Q4,,111.79333333333334,-1.4747356051703742,1.99327276960541,
Euro Area,1997Q1,,107.38,-3.947760749001139,1.97439233313778,
Euro Area,1997Q2,,104.41000000000001,-2.765878189606985,2.04916827164136,
Euro Area,1997Q3,,101.47000000000001,-2.8158222392491106,2.1439408187256,
Euro Area,1997Q4,,105.40333333333335,3.876350974015308,2.22625691247437,
Euro Area,1998Q1,,105.00333333333333,-0.3794946396382337,2.12576953930681,
Euro Area,1998Q2,,106.03666666666668,0.984095742992297,2.21075022040642,
Euro Area,1998Q3,,109.08666666666666,2.8763635220520944,2.13361523058794,
Euro Area,1998Q4,,110.78000000000002,1.552282588767362,1.94933987848054,
Euro Area,1999Q1,3.0,107.83333333333333,-2.6599265812120243,2.0351751410212,
Euro Area,1999Q2,2.5,103.37666666666667,-4.132921174652237,1.94119044345131,
Euro Area,1999Q3,2.5,102.07,-1.2639860703575923,2.0698398281559,
Euro Area,1999Q4,2.8333333333333335,99.87,-2.155383560301738,2.15988271232242,
Euro Area,2000Q1,3.25,95.99333333333334,-3.881712893428124,2.24257511650714,
Euro Area,2000Q2,3.9166666666666665,92.79333333333334,-3.3335648308910337,2.23812163442505,
Euro Area,2000Q3,4.333333333333333,91.37,-1.5338745599540182,2.41663686646629,
Euro Area,2000Q4,4.75,89.29,-2.276458356134392,2.4386473985246,
Euro Area,2001Q1,4.75,94.51666666666667,5.8535856945533205,2.61644887597569,
Euro Area,2001Q2,4.583333333333333,92.29333333333334,-2.3523188150238017,2.87584277549641,
Euro Area,2001Q3,4.166666666666667,93.88,1.719156313204273,2.61997474196235,
Euro Area,2001Q4,3.4166666666666665,94.37666666666667,0.5290441698622361,2.53716780996211,
Euro Area,2002Q1,3.25,93.15333333333332,-1.2962243492388725,2.63526320759844,
Euro Area,2002Q2,3.25,95.82333333333334,2.866242038216571,2.41665032967716,
Euro Area,2002Q3,3.25,100.12666666666667,4.490903398615509,2.34427322365186,
Euro Area,2002Q4,3.0833333333333335,101.07666666666667,0.9487981889606534,2.23272943450163,
Euro Area,2003Q1,2.6666666666666665,105.72666666666667,4.600468291395976,2.07982137225141,
Euro Area,2003Q2,2.3333333333333335,109.85333333333334,3.90314647834038,2.07502619027375,
Euro Area,2003Q3,2.0,108.98,-0.7949993931302357,2.14722369747437,
Euro Area,2003Q4,2.0,111.64666666666666,2.4469321588058923,2.15893594659075,
Euro Area,2004Q1,2.0,113.73333333333333,1.8689914611572211,2.12294459222952,
Euro Area,2004Q2,2.0,111.49333333333334,-1.9695193434935532,2.14269692143744,
Euro Area,2004Q3,2.0,112.04,0.4903133221717315,1.9452418785173,
Euro Area,2004Q4,2.0,114.75,2.418779007497318,1.84043355395849,
Euro Area,2005Q1,2.0,113.39999999999999,-1.176470588235301,1.76522765670977,
Euro Area,2005Q2,2.0,111.29,-1.8606701940035109,1.76307806168277,
Euro Area,2005Q3,2.0,108.97666666666667,-2.078653368077399,1.79169939049398,
Euro Area,2005Q4,2.0833333333333335,107.56333333333333,-1.296913712415504,1.88677072573686,
Euro Area,2006Q1,2.3333333333333335,106.82,-0.6910657287179656,1.86962308736149,
Euro Area,2006Q2,2.5833333333333335,110.03333333333335,3.0081757473631843,2.06890920710206,
Euro Area,2006Q3,2.9166666666666665,110.69666666666667,0.602847621932745,2.0754917738453,
Euro Area,2006Q4,3.3333333333333335,110.42333333333333,-0.2469210153874024,2.18121664177087,
Euro Area,2007Q1,3.5833333333333335,110.32333333333334,-0.09056056992784445,2.18092906931409,
Euro Area,2007Q2,3.8333333333333335,111.70333333333333,1.2508686587908269,2.19809863931351,
Euro Area,2007Q3,4.0,111.53333333333335,-0.15218883351734158,2.14696078210135,
Euro Area,2007Q4,4.0,113.89999999999999,2.1219366407650764,2.35261720282603,
Euro Area,2008Q1,4.0,114.46999999999998,0.5004389815627786,2.46562614676204,
Euro Area,2008Q2,4.0,116.95333333333333,2.16941847936869,2.05353919438489,
Euro Area,2008Q3,4.25,113.54,-2.9185430086074216,1.9233333313768,
Euro Area,2008Q4,3.1666666666666665,110.42999999999999,-2.7391227761141557,1.37128648259434,
Euro Area,2009Q1,1.8333333333333333,113.42666666666666,2.7136345799752437,0.658041594501406,
Euro Area,2009Q2,1.0833333333333333,114.63333333333333,1.0638297872340496,0.726027987210851,
Euro Area,2009Q3,1.0,115.14666666666666,0.4478045943588249,0.807000202696383,
Euro Area,2009Q4,1.0,116.45,1.1318897637795367,0.880140832062289,
Euro Area,2010Q1,1.0,109.63666666666666,-5.850865893802792,0.941102710710355,
Euro Area,2010Q2,1.0,104.12,-5.031771609254799,1.0690729635257,
Euro Area,2010Q3,1.0,103.2,-0.8835958509412212,1.14813792272529,
Euro Area,2010Q4,1.0,105.05666666666667,1.799095607235146,1.12968026119092,
Euro Area,2011Q1,1.0,103.45,-1.5293333756385419,1.30666586775464,
Euro Area,2011Q2,1.25,106.58333333333333,3.0288384082487463,1.29949912532893,
Euro Area,2011Q3,1.5,104.84333333333332,-1.6325254104769482,1.03817999163893,
Euro Area,2011Q4,1.25,104.38666666666667,-0.435570533812335,1.11063783806102,
Euro Area,2012Q1,1.0,100.42333333333333,-3.7967811981096,0.911333366437446,
Euro Area,2012Q2,1.0,100.35666666666667,-0.06638563414876897,0.850620786061607,
Euro Area,2012Q3,0.75,97.90333333333332,-2.444614209320106,0.663947998187222,
Euro Area,2012Q4,0.75,100.13,2.2743522522215898,0.691895426896398,
Euro Area,2013Q1,0.75,101.37666666666667,1.2450481041313077,0.452447875651589,
Euro Area,2013Q2,0.5833333333333334,102.14333333333333,0.756255548614071,0.549177042905423,
Euro Area,2013Q3,0.5,103.65333333333335,1.4783147864112722,0.44567099302326,
Euro Area,2013Q4,0.3333333333333333,105.19333333333333,1.4857216362232917,0.258896605210738,
Euro Area,2014Q1,0.25,105.67666666666666,0.45947144939477713,0.350603556152252,
Euro Area,2014Q2,0.21666666666666667,105.53333333333335,-0.13563385168594566,0.151597135452914,
Euro Area,2014Q3,0.11666666666666665,102.54333333333334,-2.833228048010117,0.216756617638175,
Euro Area,2014Q4,0.05000000000000001,100.82666666666667,-1.674089003023116,0.229912731618992,
Euro Area,2015Q1,0.05000000000000001,94.36666666666667,-6.407035175879394,0.360004339170553,
Euro Area,2015Q2,0.05000000000000001,93.40666666666668,-1.017308371600134,0.443200439239373,
Euro Area,2015Q3,0.05000000000000001,95.35000000000001,2.0805081721504415,0.401912667160281,
Euro Area,2015Q4,0.05000000000000001,95.17666666666666,-0.18178640097886722,0.46432302987939,
Euro Area,2016Q1,0.03333333333333333,95.95333333333333,0.8160263369873633,0.29390945215453,
Euro Area,2016Q2,0.0,97.28333333333335,1.3860904606405988,0.305254961640523,
Euro Area,2016Q3,0.0,96.87,-0.4248757923590918,0.37769562293143,
Euro Area,2016Q4,0.0,96.31,-0.5780943532569416,0.450290606752847,
Euro Area,2017Q1,0.0,94.71666666666665,-1.6543799536219983,0.615039148201724,
Euro Area,2017Q2,0.0,96.69333333333333,2.0869259194087775,0.615867532687653,
Euro Area,2017Q3,0.0,100.05,3.4714561500275742,0.644883384871274,
Euro Area,2017Q4,0.0,100.14333333333333,0.09328668998833667,0.624004628551703,
Euro Area,2018Q1,0.0,100.33666666666666,0.1930566188463212,0.569351712205364,
Euro Area,2018Q2,0.0,100.98333333333333,0.6444968605694212,0.619062029737138,
Euro Area,2018Q3,0.0,102.10333333333334,1.1090939098861163,0.498132452343858,
Euro Area,2018Q4,0.0,100.94333333333333,-1.1361039469818257,0.436350093626813,
Euro Area,2019Q1,0.0,98.48,-2.440313046924003,0.468752736489664,
Euro Area,2019Q2,0.0,99.25666666666666,0.7886542106688266,0.569358123390717,
Euro Area,2019Q3,0.0,98.63666666666666,-0.6246431809786124,0.552229197954402,
Euro Area,2019Q4,0.0,97.52,-1.1321009766482981,0.416209079210857,
Euro Area,2020Q1,0.0,96.41666666666667,-1.131391851244179,0.142084873366889,
Euro Area,2020Q2,0.0,100.02,3.7372515125323913,0.132070526413814,
Euro Area,2020Q3,0.0,101.81333333333333,1.7929747383856665,0.145351325599191,
Euro Area,2020Q4,0.0,101.75,-0.06220534311157655,0.140332318528403,
Euro Area,2021Q1,0.0,100.81666666666666,-0.917280917280916,0.374580548056537,
Euro Area,2021Q2,0.0,101.55666666666667,0.734005620763778,0.249911056701961,
Euro Area,2021Q3,0.0,99.92,-1.611579742015956,0.224975772888167,
Euro Area,2021Q4,0.0,98.84333333333332,-1.0775286896183789,0.335662611416902,
Euro Area,2022Q1,0.0,98.04,-0.8127339560921154,0.564923245361745,
Euro Area,2022Q2,0.0,96.63666666666666,-1.4313885488916211,0.565458720397769,
Euro Area,2022Q3,0.75,94.96999999999998,-1.7246731744334554,0.723626248027873,
Euro Area,2022Q4,1.9166666666666667,98.18666666666667,3.387034502123498,0.854285802404616,
Euro Area,2023Q1,3.0,98.8,0.6246605105920677,0.799608682470827,
Euro Area,2023Q2,3.75,101.18,2.4089068825910998,0.610699291901299,
Euro Area,2023Q3,4.25,102.49333333333334,1.2980167358503047,0.413604222124468,
Euro Area,2023Q4,4.5,101.57333333333334,-0.8976193573565827,0.240824811174196,
Euro Area,2024Q1,4.5,101.13333333333333,-0.4331845628774089,0.232662011882186,
Euro Area,2024Q2,4.416666666666667,102.04666666666667,0.9030982201714055,0.0779748960778719,
Euro Area,2024Q3,4.0,102.14333333333333,0.0947279022669445,0.144293442886019,
Euro Area,2024Q4,3.1666666666666665,100.69333333333334,-1.4195738015207238,0.101025496557759,
Euro Area,2025Q1,2.75,99.48333333333333,-1.2016684322033955,0.158712241124404,
Euro Area,2025Q2,2.1666666666666665,103.87333333333333,4.41279946389681,0.166896029721572,
Euro Area,2025Q3,2.0,105.17333333333333,1.2515242924074244,0.134524570422063,
Euro Area,2025Q4,2.0,104.79,-0.364477687626763,0.0286198785167688,
Euro Area,2026Q1,2.0,103.83,-0.9161179501860905,,
Greece,1956Q2,11.0,,,,
Greece,1956Q3,11.0,,,,
Greece,1956Q4,11.0,,,,
Greece,1957Q1,11.0,,,,
Greece,1957Q2,11.0,,,,
Greece,1957Q3,11.0,,,,
Greece,1957Q4,11.0,,,,
Greece,1958Q1,11.0,,,,
Greece,1958Q2,11.0,,,,
Greece,1958Q3,11.0,,,,
Greece,1958Q4,11.0,,,,
Greece,1959Q1,11.0,,,,
Greece,1959Q2,10.0,,,,
Greece,1959Q3,10.0,,,,
Greece,1959Q4,9.0,,,,
Greece,1960Q1,9.0,,,,
Greece,1960Q2,7.0,,,,
Greece,1960Q3,7.0,,,,
Greece,1960Q4,6.333333333333333,,,,
Greece,1961Q1,6.0,,,,
Greece,1961Q2,6.0,,,,
Greece,1961Q3,6.0,,,,
Greece,1961Q4,6.0,,,,
Greece,1962Q1,6.0,,,,
Greece,1962Q2,6.0,,,,
Greece,1962Q3,6.0,,,,
Greece,1962Q4,6.0,,,,
Greece,1963Q1,6.0,,,,
Greece,1963Q2,5.5,,,,
Greece,1963Q3,5.5,,,,
Greece,1963Q4,5.5,,,,
Greece,1964Q1,5.5,,,,
Greece,1964Q2,5.5,,,,
Greece,1964Q3,5.5,,,,
Greece,1964Q4,5.5,,,,
Greece,1965Q1,5.5,,,,
Greece,1965Q2,5.5,,,,
Greece,1965Q3,5.5,,,,
Greece,1965Q4,5.5,,,,
Greece,1966Q1,5.5,,,,
Greece,1966Q2,5.5,,,,
Greece,1966Q3,5.5,,,,
Greece,1966Q4,5.5,,,,
Greece,1967Q1,5.5,,,,
Greece,1967Q2,5.5,,,,
Greece,1967Q3,4.5,,,,
Greece,1967Q4,4.5,,,,
Greece,1968Q1,4.5,,,,
Greece,1968Q2,4.666666666666667,,,,
Greece,1968Q3,5.0,,,,
Greece,1968Q4,5.0,,,,
Greece,1969Q1,5.333333333333333,,,,
Greece,1969Q2,5.5,,,,
Greece,1969Q3,6.166666666666667,,,,
Greece,1969Q4,6.5,,,,
Greece,1970Q1,6.5,,,,
Greece,1970Q2,6.5,,,,
Greece,1970Q3,6.5,,,,
Greece,1970Q4,6.5,,,,
Greece,1971Q1,6.5,,,,
Greece,1971Q2,6.5,,,,
Greece,1971Q3,6.5,,,,
Greece,1971Q4,6.5,,,,
Greece,1972Q1,6.5,,,,
Greece,1972Q2,6.5,,,,
Greece,1972Q3,6.5,,,,
Greece,1972Q4,6.5,,,,
Greece,1973Q1,6.5,,,,
Greece,1973Q2,7.166666666666667,,,,
Greece,1973Q3,9.0,,,,
Greece,1973Q4,9.0,,,,
Greece,1974Q1,10.333333333333334,,,,
Greece,1974Q2,11.0,,,,
Greece,1974Q3,10.0,,,,
Greece,1974Q4,8.0,,,,
Greece,1975Q1,8.0,,,,
Greece,1975Q2,8.0,,,,
Greece,1975Q3,8.0,,,,
Greece,1975Q4,10.0,,,,
Greece,1976Q1,10.0,,,,
Greece,1976Q2,10.0,,,,
Greece,1976Q3,10.0,,,,
Greece,1976Q4,10.0,,,,
Greece,1977Q1,11.0,,,,
Greece,1977Q2,11.0,,,,
Greece,1977Q3,11.0,,,,
Greece,1977Q4,11.0,,,,
Greece,1978Q1,11.0,,,,
Greece,1978Q2,12.0,,,,
Greece,1978Q3,14.0,,,,
Greece,1978Q4,14.0,,,,
Greece,1979Q1,14.0,,,,
Greece,1979Q2,14.333333333333334,,,,
Greece,1979Q3,16.333333333333332,,,,
Greece,1979Q4,19.0,,,,
Greece,1980Q1,19.0,,,,
Greece,1980Q2,19.0,,,,
Greece,1980Q3,20.5,,,,
Greece,1980Q4,20.5,,,,
Greece,1981Q1,20.5,,,,
Greece,1981Q2,20.5,,,,
Greece,1981Q3,20.5,,,,
Greece,1981Q4,20.5,,,,
Greece,1982Q1,20.5,,,,
Greece,1982Q2,20.5,,,,
Greece,1982Q3,20.5,,,,
Greece,1982Q4,20.5,,,,
Greece,1983Q1,20.5,,,,
Greece,1983Q2,20.5,,,,
Greece,1983Q3,20.5,,,,
Greece,1983Q4,20.5,,,,
Greece,1984Q1,20.5,,,,
Greece,1984Q2,20.5,,,,
Greece,1984Q3,20.5,,,,
Greece,1984Q4,20.5,,,,
Greece,1985Q1,20.5,,,,
Greece,1985Q2,20.5,,,,
Greece,1985Q3,20.5,,,,
Greece,1985Q4,20.5,,,,
Greece,1986Q1,20.5,,,,
Greece,1986Q2,20.5,,,,
Greece,1986Q3,20.5,,,,
Greece,1986Q4,20.5,,,,
Greece,1987Q1,20.5,,,,
Greece,1987Q2,20.5,,,,
Greece,1987Q3,20.5,,,,
Greece,1987Q4,20.5,,,,
Greece,1988Q1,19.0,,,,
Greece,1988Q2,19.0,,,,
Greece,1988Q3,19.0,,,,
Greece,1988Q4,19.0,,,,
Greece,1989Q1,19.0,,,,
Greece,1989Q2,19.0,,,,
Greece,1989Q3,19.0,,,,
Greece,1989Q4,19.0,,,,
Greece,1990Q1,19.0,,,,
Greece,1990Q2,19.0,,,,
Greece,1990Q3,19.0,,,,
Greece,1990Q4,19.0,,,,
Greece,1991Q1,19.0,,,,
Greece,1991Q2,19.0,,,,
Greece,1991Q3,19.0,,,,
Greece,1991Q4,19.0,,,,
Greece,1992Q1,19.0,,,,
Greece,1992Q2,19.0,,,,
Greece,1992Q3,19.0,,,,
Greece,1992Q4,19.0,,,,
Greece,1993Q1,19.0,,,,
Greece,1993Q2,19.833333333333332,,,,
Greece,1993Q3,21.166666666666668,,,,
Greece,1993Q4,21.5,,,,
Greece,1994Q1,21.5,97.92666666666666,,,
Greece,1994Q2,22.166666666666668,98.98666666666668,1.0824426441555124,,
Greece,1994Q3,22.166666666666668,99.22333333333334,0.23908943965516016,,
Greece,1994Q4,20.833333333333332,100.78666666666668,1.5755702623710732,,
Greece,1995Q1,16.599999999999998,100.70666666666666,-0.0793755787802719,,
Greece,1995Q2,15.766666666666666,102.89999999999999,2.1779425393883223,,
Greece,1995Q3,15.1,100.87666666666667,-1.9663103336572618,,
Greece,1995Q4,14.533333333333333,101.76,0.8756567425569184,,
Greece,1996Q1,13.75,101.60000000000001,-0.15723270440251014,,
Greece,1996Q2,13.4,105.72666666666667,4.061679790026251,,
Greece,1996Q3,12.933333333333332,105.54,-0.17655589885868794,,
Greece,1996Q4,13.066666666666668,107.25,1.6202387720295475,,
Greece,1997Q1,12.066666666666668,105.88333333333333,-1.274281274281286,,
Greece,1997Q2,11.9,105.21666666666665,-0.6296237997796328,,
Greece,1997Q3,11.4,103.27333333333333,-1.8469824172342775,,
Greece,1997Q4,10.9,106.89333333333333,3.505261119359626,,
Greece,1998Q1,10.9,104.78333333333335,-1.9739303979044442,,
Greece,1998Q2,11.5,101.45333333333333,-3.1779863209798087,,
Greece,1998Q3,11.9,103.27,1.7906426600078795,,
Greece,1998Q4,11.799999999999999,105.24333333333334,1.910848584616387,,
Greece,1999Q1,11.5,106.24000000000001,0.9470116872010825,,
Greece,1999Q2,11.5,105.62666666666667,-0.5773092369477983,,
Greece,1999Q3,11.5,102.80333333333333,-2.6729361272405994,,
Greece,1999Q4,10.75,102.18666666666667,-0.5998508478972764,,
Greece,2000Q1,9.25,98.85666666666667,-3.2587421711899767,,
Greece,2000Q2,7.75,97.87,-0.9980780254240096,,
Greece,2000Q3,7.0,95.05666666666667,-2.874561493137151,,
Greece,2000Q4,5.25,95.79,0.7714696496826434,,
Greece,2001Q1,,97.38666666666666,1.6668406583846496,,
Greece,2001Q2,,97.89666666666666,0.523685651697714,,
Greece,2001Q3,,97.31333333333333,-0.5958663897306593,,
Greece,2001Q4,,99.06,1.7948893608275673,,
Greece,2002Q1,,98.14999999999999,-0.9186351706036877,,
Greece,2002Q2,,100.38,2.272032603158425,,
Greece,2002Q3,,100.84333333333332,0.46157933187220834,,
Greece,2002Q4,,102.75333333333333,1.894027038640811,,
Greece,2003Q1,,104.61666666666667,1.8134042691234864,,
Greece,2003Q2,,107.62,2.8707981519834336,,
Greece,2003Q3,,105.27,-2.183608994610675,,
Greece,2003Q4,,107.87,2.469839460435086,,
Greece,2004Q1,,108.40666666666665,0.4975124378109319,,
Greece,2004Q2,,108.67666666666666,0.24906217329807578,,
Greece,2004Q3,,107.25666666666666,-1.3066282243965333,,
Greece,2004Q4,,109.99666666666667,2.554619759455523,,
Greece,2005Q1,,109.41666666666667,-0.527288705718354,,
Greece,2005Q2,,109.67333333333333,0.23457730388423137,,
Greece,2005Q3,,107.41333333333334,-2.0606650051668507,,
Greece,2005Q4,,108.39666666666666,0.9154667328699073,,
Greece,2006Q1,,107.69,-0.6519265660075657,,
Greece,2006Q2,,109.85333333333334,2.0088525706503324,,
Greece,2006Q3,,109.32,-0.4854958125986242,,
Greece,2006Q4,,110.40333333333332,0.990974509086473,,
Greece,2007Q1,,109.71666666666665,-0.6219618972857055,,
Greece,2007Q2,,110.99000000000001,1.1605650919034094,,
Greece,2007Q3,,109.87666666666667,-1.0030933717752433,,
Greece,2007Q4,,112.14,2.0598853259715444,,
Greece,2008Q1,,112.2,0.05350454788657366,,
Greece,2008Q2,,114.56666666666668,2.1093285799168138,,
Greece,2008Q3,,111.88666666666666,-2.33924934535934,,
Greece,2008Q4,,112.17999999999999,0.2621700530298643,,
Greece,2009Q1,,112.94333333333333,0.6804540322101316,,
Greece,2009Q2,,114.17333333333333,1.089041702328597,,
Greece,2009Q3,,114.07,-0.0905056639028401,,
Greece,2009Q4,,116.19333333333333,1.8614301160106317,,
Greece,2010Q1,,113.17666666666666,-2.5962476332549222,,
Greece,2010Q2,,113.64333333333333,0.41233469796484457,,
Greece,2010Q3,,113.09333333333335,-0.48397031648723665,,
Greece,2010Q4,,114.70666666666666,1.42655034190049,,
Greece,2011Q1,,113.17666666666666,-1.3338370335929328,,
Greece,2011Q2,,115.68,2.2118811297970886,,
Greece,2011Q3,,113.64,-1.763485477178428,,
Greece,2011Q4,,114.58999999999999,0.8359732488560256,,
Greece,2012Q1,,111.20333333333333,-2.9554644093434446,,
Greece,2012Q2,,112.08,0.7883456730913396,,
Greece,2012Q3,,109.12666666666667,-2.6350226029026924,,
Greece,2012Q4,,110.98,1.6983322133300893,,
Greece,2013Q1,,108.96,-1.8201477743737704,,
Greece,2013Q2,,110.14999999999999,1.0921439060205484,,
Greece,2013Q3,,108.49666666666667,-1.5009835073384714,,
Greece,2013Q4,,109.45666666666666,0.8848198101324201,,
Greece,2014Q1,,108.71333333333332,-0.6791119773426391,,
Greece,2014Q2,,109.16000000000001,0.41086649904951145,,
Greece,2014Q3,,106.63333333333333,-2.314645169170648,,
Greece,2014Q4,,105.2,-1.3441700531416023,,
Greece,2015Q1,,101.21333333333332,-3.789607097591896,,
Greece,2015Q2,,101.05,-0.16137531287049312,,
Greece,2015Q3,,101.71666666666665,0.6597394029358217,,
Greece,2015Q4,,102.03333333333335,0.3113223005079657,,
Greece,2016Q1,,101.31333333333333,-0.7056517477948554,,
Greece,2016Q2,,102.32333333333334,0.9969072843324378,,
Greece,2016Q3,,100.97333333333334,-1.3193471674756485,,
Greece,2016Q4,,101.59666666666665,0.6173247061930232,,
Greece,2017Q1,,100.71,-0.8727320450145903,,
Greece,2017Q2,,101.99666666666667,1.2775957369344448,,
Greece,2017Q3,,102.20333333333333,0.2026210006862872,,
Greece,2017Q4,,102.88,0.6620788623984852,,
